Date,AAPL,AMD,AMZN,GOOGL,JPM,META,MSFT,NVDA,ORCL,TSLA
2021-02-02,131.4063262939453,88.86000061035156,169.0,95.29872131347656,118.19125366210938,265.4435729980469,229.8193817138672,13.519485473632812,58.39796447753906,290.92999267578125
2021-02-03,130.3842010498047,87.88999938964844,165.62649536132812,102.23884582519531,119.54470825195312,265.0162353515625,233.16815185546875,13.493307113647461,58.210693359375,284.89666748046875
2021-02-04,133.74261474609375,87.83999633789062,166.5500030517578,101.9781494140625,122.29581451416016,264.85723876953125,232.21826171875,13.626690864562988,59.31554412841797,283.3299865722656
2021-02-05,133.32830810546875,87.9000015258789,167.6074981689453,103.72608184814453,122.05696105957031,266.45733642578125,232.40049743652344,13.553638458251953,59.549617767333984,284.07666015625
2021-02-08,133.47451782226562,91.47000122070312,166.14700317382812,103.51207733154297,123.96770477294922,264.94671630859375,232.65956115722656,14.39906120300293,59.09082794189453,287.8066711425781
2021-02-09,132.5970916748047,90.91000366210938,165.25,103.0586929321289,123.47232055664062,267.7991027832031,233.90701293945312,14.224041938781738,59.61516571044922,283.1533203125
2021-02-10,131.99266052246094,92.3499984741211,164.32899475097656,103.60939025878906,123.5430908203125,270.20428466796875,232.9954833984375,14.723666191101074,59.24064254760742,268.2733459472656
2021-02-11,131.7391815185547,92.66000366210938,163.10650634765625,103.72211456298828,123.19811248779297,268.7333679199219,234.59788513183594,15.208827018737793,58.70693588256836,270.5533447265625
2021-02-12,131.97314453125,93.7699966430664,163.885498046875,104.0339584350586,124.9495620727539,268.8426513671875,235.07765197753906,14.920125961303711,59.062744140625,272.0400085449219
2021-02-16,129.8478546142578,91.45999908447266,163.44749450683594,104.81209564208984,127.95724487304688,272.2913818359375,233.83984375,15.288107872009277,58.18260955810547,265.40667724609375
2021-02-17,127.55683135986328,89.94000244140625,165.4320068359375,105.20539093017578,128.3553009033203,271.8938293457031,234.85926818847656,14.86502742767334,58.13578796386719,266.04998779296875
2021-02-18,126.4552001953125,88.63999938964844,166.4114990234375,104.56927490234375,128.78875732421875,267.73944091796875,234.46495056152344,14.788237571716309,58.117069244384766,262.4599914550781
2021-02-19,126.6111831665039,89.58000183105469,162.4949951171875,103.72509765625,130.93833923339844,259.9574279785156,231.7528839111328,14.88547134399414,57.23691940307617,260.4333190917969
2021-02-22,122.8382797241211,85.37000274658203,159.03700256347656,102.00943756103516,132.1679229736328,258.73492431640625,225.53993225097656,14.316287994384766,60.34548568725586,238.1666717529297
2021-02-23,122.7018051147461,84.73999786376953,159.72500610351562,102.30042266845703,133.2294464111328,264.2311096191406,224.34735107421875,14.103128433227539,60.392303466796875,232.94667053222656
2021-02-24,122.20457458496094,86.94000244140625,157.97650146484375,103.476806640625,135.5736083984375,262.69061279296875,225.5784149169922,14.459147453308105,60.579559326171875,247.33999633789062
2021-02-25,117.95398712158203,82.41999816894531,152.85800170898438,100.10706329345703,133.73365783691406,253.12954711914062,220.23106384277344,13.270920753479004,61.141357421875,227.4066619873047
2021-02-26,118.21722412109375,84.51000213623047,154.64649963378906,100.40301513671875,130.1864471435547,256.0415344238281,223.49139404296875,13.676802635192871,60.401668548583984,225.1666717529297
2021-03-01,124.58335876464844,86.38999938964844,157.3070068359375,102.77415466308594,133.13214111328125,263.2868957519531,227.8770294189453,13.803701400756836,61.9559440612793,239.47666931152344
2021-03-02,121.9803695678711,84.12999725341797,154.72650146484375,102.51693725585938,132.69869995117188,257.4131164550781,224.9243927001953,13.369397163391113,62.41475296020508,228.81333923339844
2021-03-03,118.99713897705078,80.86000061035156,150.25,99.8816146850586,135.26402282714844,253.84510803222656,218.8557586669922,12.769554138183594,62.648826599121094,217.73333740234375
2021-03-04,117.1155776977539,77.75,148.8784942626953,100.9999008178711,133.18519592285156,256.06146240234375,218.0574951171875,12.3362455368042,61.43162536621094,207.14666748046875
2021-03-05,118.3731918334961,78.5199966430664,150.0229949951172,104.13526153564453,133.49484252929688,262.6607360839844,222.74122619628906,12.427247047424316,65.51395416259766,199.31666564941406
2021-03-08,113.44017791748047,73.95999908447266,147.59750366210938,99.68744659423828,135.26402282714844,253.74571228027344,218.6922607421875,11.561380386352539,67.5644760131836,187.6666717529297
2021-03-09,118.0514907836914,78.52999877929688,153.1425018310547,101.31919860839844,134.30870056152344,264.11181640625,224.83787536621094,12.490145683288574,68.013916015625,224.52667236328125
2021-03-10,116.96934509277344,77.5199966430664,152.8820037841797,101.11212158203125,137.2278289794922,263.2769775390625,223.52987670898438,12.438270568847656,67.52703094482422,222.68666076660156
2021-03-11,118.89964294433594,81.2300033569336,155.67950439453125,104.30757904052734,136.51133728027344,272.20196533203125,228.05972290039062,12.962255477905273,63.11698532104492,233.1999969482422
2021-03-12,117.99297332763672,81.05000305175781,154.47450256347656,101.79789733886719,138.13014221191406,266.7554931640625,226.73252868652344,12.82508659362793,62.882904052734375,231.2433319091797
2021-03-15,120.87871551513672,82.5,154.08399963378906,102.01836395263672,137.4401092529297,272.07275390625,225.82846069335938,13.159530639648438,63.41659164428711,235.97999572753906
2021-03-16,122.4190673828125,82.75,154.59300231933594,103.48078918457031,135.79478454589844,277.56884765625,228.61758422851562,13.259291648864746,62.592655181884766,225.6266632080078
2021-03-17,121.62938690185547,82.62999725341797,156.7864990234375,103.3978500366211,137.19244384765625,282.2698669433594,227.97314453125,13.30916976928711,62.002777099609375,233.93666076660156
2021-03-18,117.50553131103516,78.12000274658203,151.39950561523438,100.37470245361328,139.45701599121094,276.91290283203125,221.8948516845703,12.691908836364746,62.48965835571289,217.72000122070312
2021-03-19,116.97908020019531,79.05999755859375,153.7480010986328,100.6537857055664,137.23666381835938,288.33251953125,221.53903198242188,12.814861297607422,62.040218353271484,218.2899932861328
2021-03-22,120.29377746582031,80.30000305175781,155.5435028076172,100.83899688720703,133.54791259765625,291.7414855957031,226.96334838867188,13.154541969299316,62.09639358520508,223.3333282470703
2021-03-23,119.4651107788086,78.37999725341797,156.875,101.36736297607422,132.21217346191406,288.84930419921875,228.49252319335938,13.039319038391113,62.98588562011719,220.72000122070312
2021-03-24,117.0765609741211,76.4800033569336,154.35350036621094,100.93038177490234,133.23829650878906,280.41131591796875,226.45362854003906,12.612600326538086,62.57392501831055,210.08999633789062
2021-03-25,117.56403350830078,76.22000122070312,152.31300354003906,100.92689514160156,134.94557189941406,277.03216552734375,223.452880859375,12.505108833312988,64.25927734375,213.4633331298828
2021-03-26,118.16848754882812,77.41000366210938,152.60150146484375,100.54303741455078,137.19244384765625,281.2859191894531,227.43453979492188,12.808378219604492,65.77613067626953,206.23666381835938
2021-03-29,118.34395599365234,77.13999938964844,153.7864990234375,101.58882904052734,135.06056213378906,289.0381774902344,226.24200439453125,12.917115211486816,66.60008239746094,203.76333618164062
2021-03-30,116.89134216308594,76.0,152.76449584960938,101.62259674072266,136.65284729003906,286.23541259765625,222.98165893554688,12.840798377990723,66.0570297241211,211.8733367919922
2021-03-31,119.08489227294922,78.5,154.70399475097656,102.41960906982422,134.6624755859375,292.7254638671875,226.751708984375,13.316153526306152,65.70121765136719,222.64332580566406
2021-04-01,119.91353607177734,81.08999633789062,158.0500030517578,105.75956726074219,135.97169494628906,296.83013916015625,233.08004760742188,13.778538703918457,67.23676300048828,220.5833282470703
2021-04-05,122.74078369140625,81.43000030517578,161.3365020751953,110.1880111694336,136.6924285888672,307.0173034667969,239.5430145263672,13.953866004943848,69.43711853027344,230.35000610351562
2021-04-06,123.04299926757812,81.44000244140625,161.1909942626953,109.70633697509766,135.7314453125,304.383544921875,238.37928771972656,13.828168869018555,69.54946899414062,230.5399932861328
2021-04-07,124.69060516357422,82.19999694824219,163.96949768066406,111.18465423583984,137.85806274414062,311.1717224121094,240.3412322998047,14.109489440917969,69.65291595458984,223.6566619873047
2021-04-08,127.0888671875,83.3499984741211,164.96499633789062,111.7507553100586,138.0271759033203,311.10211181640625,243.5631103515625,14.282573699951172,70.79074096679688,227.93333435058594
2021-04-09,129.66262817382812,82.76000213623047,168.61000061035156,112.75580596923828,139.05934143066406,310.5455627441406,246.06369018554688,14.365372657775879,71.07286834716797,225.67333984375
2021-04-12,127.94677734375,78.58000183105469,168.96949768066406,111.46223449707031,138.7657012939453,309.6311950683594,246.1213836669922,15.172429084777832,71.58067321777344,233.9933319091797
2021-04-13,131.05674743652344,80.19000244140625,170.0,111.94937896728516,137.1106414794922,307.8621520996094,248.60269165039062,15.641796112060547,72.09785461425781,254.10667419433594
2021-04-14,128.7169952392578,78.55000305175781,166.64999389648438,111.3276596069336,134.5480499267578,300.9646301269531,245.8135986328125,15.240264892578125,72.23890686035156,244.07666015625
2021-04-15,131.12498474121094,83.01000213623047,168.95449829101562,113.47981262207031,135.40223693847656,305.9339904785156,249.57411193847656,16.098445892333984,73.62126159667969,246.28334045410156
2021-04-16,130.79354858398438,82.1500015258789,169.9720001220703,113.35567474365234,136.40769958496094,304.3040466308594,250.7666473388672,15.874236106872559,74.24187469482422,246.5933380126953
2021-04-19,131.45645141601562,81.11000061035156,168.60049438476562,113.70377349853516,135.8292999267578,300.38818359375,248.8430633544922,15.324811935424805,74.05382537841797,238.2100067138672
2021-04-20,129.7698516845703,79.2699966430664,166.7344970703125,113.16996002197266,132.82180786132812,300.795654296875,248.38150024414062,15.134771347045898,74.51461029052734,239.663330078125
2021-04-21,130.15008544921875,81.61000061035156,168.1009979248047,113.13719177246094,133.9518280029297,299.6229248046875,250.61276245117188,15.323565483093262,72.08847045898438,248.0399932861328
2021-04-22,128.62925720214844,79.05999755859375,165.45199584960938,111.85453033447266,131.13111877441406,294.7032775878906,247.3332061767578,14.81454086303711,70.40522003173828,239.89666748046875
2021-04-23,130.94949340820312,82.76000213623047,167.04400634765625,114.20879364013672,133.64039611816406,299.28497314453125,251.16091918945312,15.228544235229492,70.49922943115234,243.13333129882812
2021-04-26,131.3394775390625,85.41000366210938,170.4499969482422,114.70536041259766,133.96961975097656,301.18328857421875,251.54566955566406,15.440781593322754,70.0572509765625,246.06666564941406
2021-04-27,131.0177459716797,85.20999908447266,170.8715057373047,113.76435852050781,134.58358764648438,301.71002197265625,251.94961547851562,15.34476375579834,70.73432922363281,234.913330078125
2021-04-28,130.2280731201172,84.0199966430664,172.9250030517578,117.14405059814453,135.45559692382812,305.21844482421875,244.822998046875,15.24001407623291,70.3111572265625,231.46665954589844
2021-04-29,130.13058471679688,83.91000366210938,173.5655059814453,118.8185043334961,138.08944702148438,327.4910888671875,242.85137939453125,15.28790283203125,71.34556579589844,225.6666717529297
