Date,Adj Close
2019-01-02,96.6326675415039
2019-01-03,93.07772827148438
2019-01-04,97.40672302246094
2019-01-07,97.53094482421875
2019-01-08,98.23811340332031
2019-01-09,99.64285278320312
2019-01-10,99.00260925292969
2019-01-11,98.23811340332031
2019-01-14,97.52139282226562
2019-01-15,100.35003662109375
2019-01-16,100.70361328125
2019-01-17,101.41077423095703
2019-01-18,102.93022155761719
2019-01-22,100.99031066894531
2019-01-23,101.97460174560547
2019-01-24,101.48721313476562
2019-01-25,102.41416931152344
2019-01-28,100.41693878173828
2019-01-29,98.37191009521484
2019-01-30,101.65924072265625
2019-01-31,99.7957763671875
2019-02-01,98.218994140625
2019-02-04,101.04762268066406
2019-02-05,102.46197509765625
2019-02-06,101.32476043701172
2019-02-07,100.5985107421875
2019-02-08,100.9807357788086
2019-02-11,100.57937622070312
2019-02-12,102.1466064453125
2019-02-13,102.07015228271484
2019-02-14,102.15615844726562
2019-02-15,103.41758728027344
2019-02-19,103.36981201171875
2019-02-20,102.83235931396484
2019-02-21,105.00131225585938
2019-02-22,106.4984359741211
2019-02-25,107.09344482421875
2019-02-26,107.83243560791016
2019-02-27,107.65007781982422
2019-02-28,107.51573181152344
2019-03-01,107.9955825805664
2019-03-04,107.73645782470703
2019-03-05,107.19901275634766
2019-03-06,107.24699401855469
2019-03-07,105.94180297851562
2019-03-08,106.05699157714844
2019-03-11,108.28350067138672
2019-03-12,109.04165649414062
2019-03-13,109.8862075805664
2019-03-14,109.97254943847656
2019-03-15,111.23938751220703
2019-03-18,112.8324966430664
2019-03-19,112.9092788696289
2019-03-20,112.78450775146484
2019-03-21,115.3757095336914
2019-03-22,112.33345031738281
2019-03-25,112.91886901855469
2019-03-26,113.1587905883789
2019-03-27,112.06472778320312
2019-03-28,112.21826934814453
2019-03-29,113.18757629394531
2019-04-01,114.22406768798828
2019-04-02,114.38721466064453
2019-04-03,115.13578796386719
2019-04-04,114.55036163330078
2019-04-05,115.05901336669922
2019-04-08,115.0973892211914
2019-04-09,114.47359466552734
2019-04-10,115.346923828125
2019-04-11,115.48126983642578
2019-04-12,116.07628631591797
2019-04-15,116.1722640991211
2019-04-16,115.9035415649414
2019-04-17,116.8632583618164
2019-04-18,118.39877319335938
2019-04-22,118.77305603027344
2019-04-23,120.38536834716797
2019-04-24,119.97270202636719
2019-04-25,123.94587707519531
2019-04-26,124.65605926513672
2019-04-29,124.54090118408203
2019-04-30,125.33744812011719
2019-05-01,122.72704315185547
2019-05-02,121.12434387207031
2019-05-03,123.7059326171875
2019-05-06,122.98617553710938
2019-05-07,120.46215057373047
2019-05-08,120.4525375366211
2019-05-09,120.44295501708984
2019-05-10,122.00727081298828
2019-05-13,118.37960052490234
2019-05-14,119.7039794921875
2019-05-15,121.38968658447266
2019-05-16,124.1927490234375
2019-05-17,123.36434936523438
2019-05-20,121.58233642578125
2019-05-21,122.23734283447266
2019-05-22,122.97906494140625
2019-05-23,121.54380798339844
2019-05-24,121.60157775878906
2019-05-28,121.52455139160156
2019-05-29,120.34934997558594
2019-05-30,121.11033630371094
2019-05-31,119.13567352294922
2019-06-03,115.43675231933594
2019-06-04,118.634765625
2019-06-05,121.20665740966797
2019-06-06,123.12353515625
2019-06-07,126.57201385498047
2019-06-10,127.72789001464844
2019-06-11,127.24630737304688
2019-06-12,126.65870666503906
2019-06-13,127.45822143554688
2019-06-14,127.58342742919922
2019-06-17,127.96873474121094
2019-06-18,130.19383239746094
2019-06-19,130.70436096191406
2019-06-20,131.9180908203125
2019-06-21,131.93734741210938
2019-06-24,132.71759033203125
2019-06-25,128.52737426757812
2019-06-26,129.00904846191406
2019-06-27,129.22097778320312
2019-06-28,129.0379638671875
2019-07-01,130.6947479248047
2019-07-02,131.5616912841797
2019-07-03,132.4093780517578
2019-07-05,132.0240478515625
2019-07-08,131.92771911621094
2019-07-09,131.44606018066406
2019-07-10,132.78501892089844
2019-07-11,133.31480407714844
2019-07-12,133.7964324951172
2019-07-15,133.7964324951172
2019-07-16,132.0432891845703
2019-07-17,131.26309204101562
2019-07-18,131.4075469970703
2019-07-19,131.60018920898438
2019-07-22,133.34368896484375
2019-07-23,134.17208862304688
2019-07-24,135.549560546875
2019-07-25,135.03903198242188
2019-07-26,136.14675903320312
2019-07-29,135.8481903076172
2019-07-30,135.19314575195312
2019-07-31,131.26309204101562
2019-08-01,132.98728942871094
2019-08-02,131.86993408203125
2019-08-05,127.35223388671875
2019-08-06,129.74110412597656
2019-08-07,130.30943298339844
2019-08-08,133.78680419921875
2019-08-09,132.6501922607422
2019-08-12,130.80067443847656
2019-08-13,133.50746154785156
2019-08-14,129.48695373535156
2019-08-15,129.19700622558594
2019-08-16,131.56488037109375
2019-08-19,133.76840209960938
2019-08-20,132.65696716308594
2019-08-21,134.13565063476562
2019-08-22,133.15953063964844
2019-08-23,128.916748046875
2019-08-26,130.90768432617188
2019-08-27,131.18792724609375
2019-08-28,131.01397705078125
2019-08-29,133.48812866210938
2019-08-30,133.23683166503906
2019-09-03,131.47787475585938
2019-09-04,133.01455688476562
2019-09-05,135.35340881347656
2019-09-06,134.43527221679688
2019-09-09,132.90823364257812
2019-09-10,131.5165557861328
2019-09-11,131.55519104003906
2019-09-12,132.90823364257812
2019-09-13,132.7149658203125
2019-09-16,131.75816345214844
2019-09-17,132.78260803222656
2019-09-18,133.87472534179688
2019-09-19,136.3392333984375
2019-09-20,134.7638397216797
2019-09-23,134.47389221191406
2019-09-24,132.77297973632812
2019-09-25,134.68655395507812
2019-09-26,134.86048889160156
2019-09-27,133.11119079589844
2019-09-30,134.36761474609375
2019-10-01,132.4733428955078
2019-10-02,130.13450622558594
2019-10-03,131.7098388671875
2019-10-04,133.48812866210938
2019-10-07,132.5216522216797
2019-10-08,131.12030029296875
2019-10-09,133.6041259765625
2019-10-10,134.43527221679688
2019-10-11,134.9958038330078
2019-10-14,134.87017822265625
2019-10-15,136.8224334716797
2019-10-16,135.70135498046875
2019-10-17,135.0054931640625
2019-10-18,132.80194091796875
2019-10-21,133.7877197265625
2019-10-22,131.7967987060547
2019-10-23,132.63768005371094
2019-10-24,135.24708557128906
2019-10-25,136.01058959960938
2019-10-28,139.35458374023438
2019-10-29,138.04017639160156
2019-10-30,139.76048278808594
2019-10-31,138.56204223632812
2019-11-01,138.90032958984375
2019-11-04,139.70248413085938
2019-11-05,139.61553955078125
2019-11-06,139.22894287109375
2019-11-07,139.42222595214844
2019-11-08,141.06521606445312
2019-11-11,141.21017456054688
2019-11-12,142.1379852294922
2019-11-13,142.3699493408203
2019-11-14,143.0947723388672
2019-11-15,144.9407501220703
2019-11-18,145.29835510253906
2019-11-19,145.34664916992188
2019-11-20,145.09449768066406
2019-11-21,144.958740234375
2019-11-22,145.06539916992188
2019-11-25,146.6558074951172
2019-11-26,147.4315948486328
2019-11-27,147.71286010742188
2019-11-29,146.80126953125
2019-12-02,145.02662658691406
2019-12-03,144.79388427734375
2019-12-04,145.3175811767578
